age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
17,[ ? -  State-gov],350995,[ 10th -  HS-grad],8, Never-married,[ ? -  Transport-moving], Own-child,[ Black -  White],[ Female -  Male],0,0,16,[ ? -  United-States], <=50K
17,[ ? -  State-gov],191910,[ 10th -  HS-grad],6, Never-married,[ ? -  Transport-moving], Own-child,[ Black -  White],[ Female -  Male],0,0,25,[ ? -  United-States], <=50K
17,[ ? -  State-gov],228373,[ 10th -  HS-grad],6, Never-married,[ ? -  Transport-moving], Own-child,[ Black -  White],[ Female -  Male],0,0,30,[ ? -  United-States], <=50K
17,[ ? -  State-gov],211870,[ 10th -  HS-grad],5, Never-married,[ ? -  Transport-moving], Not-in-family,[ Black -  White],[ Female -  Male],0,0,6,[ ? -  United-States], <=50K
17,[ ? -  State-gov],316929,[ 10th -  HS-grad],8, Never-married,[ ? -  Transport-moving], Own-child,[ Black -  White],[ Female -  Male],0,0,20,[ ? -  United-States], <=50K
17,[ ? -  State-gov],311907,[ 10th -  HS-grad],7, Never-married,[ ? -  Transport-moving], Own-child,[ Black -  White],[ Female -  Male],0,0,25,[ ? -  United-States], <=50K
17,[ ? -  State-gov],127366,[ 10th -  HS-grad],7, Never-married,[ ? -  Transport-moving], Own-child,[ Black -  White],[ Female -  Male],0,0,8,[ ? -  United-States], <=50K
17,[ ? -  State-gov],153021,[ 10th -  HS-grad],8, Never-married,[ ? -  Transport-moving], Own-child,[ Black -  White],[ Female -  Male],0,0,20,[ ? -  United-States], <=50K
17,[ ? -  State-gov],31007,[ 10th -  HS-grad],6, Never-married,[ ? -  Transport-moving], Own-child,[ Black -  White],[ Female -  Male],0,0,30,[ ? -  United-States], <=50K
17,[ ? -  State-gov],24090,[ 10th -  HS-grad],9, Never-married,[ ? -  Transport-moving], Own-child,[ Black -  White],[ Female -  Male],0,0,35,[ ? -  United-States], <=50K
17,[ ? -  State-gov],153035,[ 10th -  HS-grad],6, Never-married,[ ? -  Transport-moving], Own-child,[ Black -  White],[ Female -  Male],0,0,20,[ ? -  United-States], <=50K
17,[ ? -  State-gov],36877,[ 10th -  HS-grad],6, Never-married,[ ? -  Transport-moving], Own-child,[ Black -  White],[ Female -  Male],0,0,10,[ ? -  United-States], <=50K
17,[ ? -  State-gov],200199,[ 10th -  HS-grad],7, Never-married,[ ? -  Transport-moving], Own-child,[ Black -  White],[ Female -  Male],0,0,35,[ ? -  United-States], <=50K
17,[ ? -  State-gov],193830,[ 10th -  HS-grad],7, Never-married,[ ? -  Transport-moving], Own-child,[ Black -  White],[ Female -  Male],0,0,20,[ ? -  United-States], <=50K
17,[ ? -  State-gov],401198,[ 10th -  HS-grad],7, Never-married,[ ? -  Transport-moving], Own-child,[ Black -  White],[ Female -  Male],0,0,15,[ ? -  United-States], <=50K
17,[ ? -  State-gov],146329,[ 10th -  HS-grad],8, Never-married,[ ? -  Transport-moving], Own-child,[ Black -  White],[ Female -  Male],0,0,23,[ ? -  United-States], <=50K
17,[ ? -  State-gov],158762,[ 10th -  HS-grad],6, Never-married,[ ? -  Transport-moving], Own-child,[ Black -  White],[ Female -  Male],0,0,20,[ ? -  United-States], <=50K
17,[ ? -  State-gov],48703,[ 10th -  HS-grad],7, Never-married,[ ? -  Transport-moving], Own-child,[ Black -  White],[ Female -  Male],0,0,30,[ ? -  United-States], <=50K
17,[ ? -  State-gov],121425,[ 10th -  HS-grad],7, Never-married,[ ? -  Transport-moving], Own-child,[ Black -  White],[ Female -  Male],0,0,16,[ ? -  United-States], <=50K
17,[ ? -  State-gov],231438,[ 10th -  HS-grad],7, Never-married,[ ? -  Transport-moving], Own-child,[ Black -  White],[ Female -  Male],0,0,12,[ ? -  United-States], <=50K
17,[ ? -  State-gov],160049,[ 10th -  HS-grad],6, Never-married,[ ? -  Transport-moving], Own-child,[ Black -  White],[ Female -  Male],0,0,12,[ ? -  United-States], <=50K
17,[ ? -  State-gov],108909,[ 10th -  HS-grad],9, Never-married,[ ? -  Transport-moving], Own-child,[ Black -  White],[ Female -  Male],0,0,20,[ ? -  United-States], <=50K
17,[ ? -  State-gov],60562,[ 10th -  HS-grad],5, Never-married,[ ? -  Transport-moving], Own-child,[ Black -  White],[ Female -  Male],0,0,20,[ ? -  United-States], <=50K
17,[ ? -  State-gov],159849,[ 10th -  HS-grad],7, Never-married,[ ? -  Transport-moving], Own-child,[ Black -  White],[ Female -  Male],0,0,30,[ ? -  United-States], <=50K
17,[ ? -  State-gov],39815,[ 10th -  HS-grad],6, Never-married,[ ? -  Transport-moving], Own-child,[ Black -  White],[ Female -  Male],0,0,25,[ ? -  United-States], <=50K
17,[ ? -  State-gov],170916,[ 10th -  HS-grad],6, Never-married,[ ? -  Transport-moving], Own-child,[ Black -  White],[ Female -  Male],0,1602,40,[ ? -  United-States], <=50K
17,[ ? -  State-gov],228786,[ 10th -  HS-grad],6, Never-married,[ ? -  Transport-moving], Own-child,[ Black -  White],[ Female -  Male],0,0,24,[ ? -  United-States], <=50K
17,[ ? -  State-gov],213055,[ 10th -  HS-grad],7, Never-married,[ ? -  Transport-moving], Not-in-family,[ Black -  White],[ Female -  Male],0,0,20,[ ? -  United-States], <=50K
17,[ ? -  State-gov],146268,[ 10th -  HS-grad],6, Never-married,[ ? -  Transport-moving], Own-child,[ Black -  White],[ Female -  Male],0,0,10,[ ? -  United-States], <=50K
17,[ ? -  State-gov],41643,[ 10th -  HS-grad],7, Never-married,[ ? -  Transport-moving], Own-child,[ Black -  White],[ Female -  Male],0,0,15,[ ? -  United-States], <=50K
17,[ ? -  State-gov],52486,[ 10th -  HS-grad],7, Never-married,[ ? -  Transport-moving], Own-child,[ Black -  White],[ Female -  Male],0,0,12,[ ? -  United-States], <=50K
17,[ ? -  State-gov],134480,[ 10th -  HS-grad],7, Never-married,[ ? -  Transport-moving], Own-child,[ Black -  White],[ Female -  Male],0,0,25,[ ? -  United-States], <=50K
17,[ ? -  State-gov],285169,[ 10th -  HS-grad],7, Never-married,[ ? -  Transport-moving], Own-child,[ Black -  White],[ Female -  Male],0,0,40,[ ? -  United-States], <=50K
17,[ ? -  State-gov],182070,[ 10th -  HS-grad],7, Never-married,[ ? -  Transport-moving], Own-child,[ Black -  White],[ Female -  Male],0,0,16,[ ? -  United-States], <=50K
17,[ ? -  State-gov],183784,[ 10th -  HS-grad],6, Never-married,[ ? -  Transport-moving], Own-child,[ Black -  White],[ Female -  Male],0,0,15,[ ? -  United-States], <=50K
17,[ ? -  State-gov],176467,[ 10th -  HS-grad],5, Never-married,[ ? -  Transport-moving], Not-in-family,[ Black -  White],[ Female -  Male],0,0,20,[ ? -  United-States], <=50K
17,[ ? -  Private],270587,[ 10th -  HS-grad],7, Never-married,[ ? -  Sales], Own-child, White,[ Female -  Male],0,0,20,[ England -  United-States], <=50K
17,[ ? -  Private],165918,[ 10th -  HS-grad],7, Never-married,[ ? -  Sales], Own-child, White,[ Female -  Male],0,0,20,[ England -  United-States], <=50K
17,[ ? -  Private],86786,[ 10th -  HS-grad],6, Never-married,[ ? -  Sales], Own-child, White,[ Female -  Male],0,0,40,[ England -  United-States], <=50K
17,[ ? -  Private],182158,[ 10th -  HS-grad],6, Never-married,[ ? -  Sales], Own-child, White,[ Female -  Male],0,0,30,[ England -  United-States], <=50K
17,[ ? -  Private],266134,[ 10th -  HS-grad],6, Never-married,[ ? -  Sales], Own-child, White,[ Female -  Male],0,0,12,[ England -  United-States], <=50K
17,[ ? -  Private],99161,[ 10th -  HS-grad],6, Never-married,[ ? -  Sales], Own-child, White,[ Female -  Male],0,0,8,[ England -  United-States], <=50K
17,[ ? -  Private],104232,[ 10th -  HS-grad],6, Never-married,[ ? -  Sales], Own-child, White,[ Female -  Male],0,0,10,[ England -  United-States], <=50K
17,[ ? -  Private],241185,[ 10th -  HS-grad],8, Never-married,[ ? -  Sales], Own-child, White,[ Female -  Male],0,0,20,[ England -  United-States], <=50K
17,[ ? -  Private],138293,[ 10th -  HS-grad],7, Never-married,[ ? -  Sales], Own-child, White,[ Female -  Male],0,0,15,[ England -  United-States], <=50K
17,[ ? -  Private],32607,[ 10th -  HS-grad],6, Never-married,[ ? -  Sales], Own-child, White,[ Female -  Male],0,0,20,[ England -  United-States], <=50K
17,[ ? -  Private],276718,[ 10th -  HS-grad],9, Never-married,[ ? -  Sales], Own-child, White,[ Female -  Male],0,0,20,[ England -  United-States], <=50K
17,[ ? -  Private],242718,[ 10th -  HS-grad],7, Never-married,[ ? -  Sales], Own-child, White,[ Female -  Male],0,0,12,[ England -  United-States], <=50K
17,[ ? -  Private],161981,[ 10th -  HS-grad],6, Never-married,[ ? -  Sales], Own-child, White,[ Female -  Male],0,0,40,[ England -  United-States], <=50K
17,[ ? -  Private],112942,[ 10th -  HS-grad],6, Never-married,[ ? -  Sales], Own-child, White,[ Female -  Male],0,0,40,[ England -  United-States], <=50K
17,[ ? -  Private],34019,[ 10th -  HS-grad],6, Never-married,[ ? -  Sales], Own-child, White,[ Female -  Male],0,0,20,[ England -  United-States], <=50K
17,[ ? -  Private],161259,[ 10th -  HS-grad],6, Never-married,[ ? -  Sales], Other-relative, White,[ Female -  Male],0,0,12,[ England -  United-States], <=50K
17,[ ? -  Private],169658,[ 10th -  HS-grad],6, Never-married,[ ? -  Sales], Own-child, White,[ Female -  Male],0,0,21,[ England -  United-States], <=50K
17,[ ? -  Private],108273,[ 10th -  HS-grad],6, Never-married,[ ? -  Sales], Own-child, White,[ Female -  Male],0,0,12,[ England -  United-States], <=50K
17,[ ? -  Private],111332,[ 10th -  HS-grad],7, Never-married,[ ? -  Sales], Own-child, White,[ Female -  Male],0,0,20,[ England -  United-States], <=50K
17,[ ? -  Private],156736,[ 10th -  HS-grad],6, Never-married,[ ? -  Sales], Unmarried, White,[ Female -  Male],0,0,12,[ England -  United-States], <=50K
17,[ ? -  Private],178953,[ 10th -  HS-grad],8, Never-married,[ ? -  Sales], Own-child, White,[ Female -  Male],0,0,20,[ England -  United-States], <=50K
17,[ ? -  Private],110723,[ 10th -  HS-grad],7, Never-married,[ ? -  Sales], Own-child, White,[ Female -  Male],0,0,25,[ England -  United-States], <=50K
17,[ ? -  Private],72321,[ 10th -  HS-grad],7, Never-married,[ ? -  Sales], Other-relative, White,[ Female -  Male],0,0,12,[ England -  United-States], <=50K
17,[ ? -  Private],271122,[ 10th -  HS-grad],8, Never-married,[ ? -  Sales], Own-child, White,[ Female -  Male],0,0,16,[ England -  United-States], <=50K
17,[ ? -  Private],216137,[ 10th -  HS-grad],7, Never-married,[ ? -  Sales], Own-child, White,[ Female -  Male],0,0,8,[ England -  United-States], <=50K
17,[ ? -  Private],103851,[ 10th -  HS-grad],7, Never-married,[ ? -  Sales], Own-child, White,[ Female -  Male],1055,0,20,[ England -  United-States], <=50K
17,[ ? -  Private],38611,[ 10th -  HS-grad],7, Never-married,[ ? -  Sales], Own-child, White,[ Female -  Male],0,0,23,[ England -  United-States], <=50K
17,[ ? -  Private],331552,[ 10th -  HS-grad],8, Never-married,[ ? -  Sales], Own-child, White,[ Female -  Male],0,0,30,[ England -  United-States], <=50K
17,[ ? -  Private],145258,[ 10th -  HS-grad],7, Never-married,[ ? -  Sales], Other-relative, White,[ Female -  Male],0,0,25,[ England -  United-States], <=50K
17,[ ? -  Private],212125,[ 10th -  HS-grad],6, Never-married,[ ? -  Sales], Own-child, White,[ Female -  Male],0,0,20,[ England -  United-States], <=50K
17,[ ? -  Private],232713,[ 10th -  HS-grad],6, Never-married,[ ? -  Sales], Not-in-family, White,[ Female -  Male],594,0,30,[ England -  United-States], <=50K
17,[ ? -  Private],231439,[ 10th -  HS-grad],7, Never-married,[ ? -  Sales], Own-child, White,[ Female -  Male],0,0,30,[ England -  United-States], <=50K
17,[ ? -  Self-emp-not-inc],172145,[ 10th -  9th],6, Never-married,[ ? -  Sales], Own-child,[ Black -  White],[ Female -  Male],0,0,40, United-States, <=50K
17,[ ? -  Self-emp-not-inc],191910,[ 10th -  9th],7, Never-married,[ ? -  Sales], Own-child,[ Black -  White],[ Female -  Male],0,0,20, United-States, <=50K
17,[ ? -  Self-emp-not-inc],25051,[ 10th -  9th],6, Never-married,[ ? -  Sales], Own-child,[ Black -  White],[ Female -  Male],0,0,16, United-States, <=50K
17,[ ? -  Self-emp-not-inc],566049,[ 10th -  9th],6, Never-married,[ ? -  Sales], Own-child,[ Black -  White],[ Female -  Male],0,0,8, United-States, <=50K
17,[ ? -  Self-emp-not-inc],163494,[ 10th -  9th],6, Never-married,[ ? -  Sales], Own-child,[ Black -  White],[ Female -  Male],0,0,30, United-States, <=50K
17,[ ? -  Self-emp-not-inc],126832,[ 10th -  9th],6, Never-married,[ ? -  Sales], Own-child,[ Black -  White],[ Female -  Male],0,0,30, United-States, <=50K
17,[ ? -  Self-emp-not-inc],342752,[ 10th -  9th],7, Never-married,[ ? -  Sales], Own-child,[ Black -  White],[ Female -  Male],0,0,20, United-States, <=50K
17,[ ? -  Self-emp-not-inc],130806,[ 10th -  9th],6, Never-married,[ ? -  Sales], Own-child,[ Black -  White],[ Female -  Male],0,0,24, United-States, <=50K
17,[ ? -  Self-emp-not-inc],36218,[ 10th -  9th],7, Never-married,[ ? -  Sales], Own-child,[ Black -  White],[ Female -  Male],0,0,20, United-States, <=50K
17,[ ? -  Self-emp-not-inc],368700,[ 10th -  9th],7, Never-married,[ ? -  Sales], Own-child,[ Black -  White],[ Female -  Male],0,0,10, United-States, <=50K
17,[ ? -  Self-emp-not-inc],144114,[ 10th -  9th],6, Never-married,[ ? -  Sales], Own-child,[ Black -  White],[ Female -  Male],0,0,40, United-States, <=50K
17,[ ? -  Self-emp-not-inc],142457,[ 10th -  9th],7, Never-married,[ ? -  Sales], Own-child,[ Black -  White],[ Female -  Male],0,0,20, United-States, <=50K
17,[ ? -  Self-emp-not-inc],250541,[ 10th -  9th],7, Never-married,[ ? -  Sales], Own-child,[ Black -  White],[ Female -  Male],0,0,8, United-States, <=50K
17,[ ? -  Self-emp-not-inc],277541,[ 10th -  9th],7, Never-married,[ ? -  Sales], Own-child,[ Black -  White],[ Female -  Male],0,0,5, United-States, <=50K
17,[ ? -  Self-emp-not-inc],198146,[ 10th -  9th],7, Never-married,[ ? -  Sales], Own-child,[ Black -  White],[ Female -  Male],0,0,15, United-States, <=50K
17,[ ? -  Self-emp-not-inc],163836,[ 10th -  9th],6, Never-married,[ ? -  Sales], Own-child,[ Black -  White],[ Female -  Male],0,0,12, United-States, <=50K
17,[ ? -  Self-emp-not-inc],295488,[ 10th -  9th],7, Never-married,[ ? -  Sales], Own-child,[ Black -  White],[ Female -  Male],0,0,25, United-States, <=50K
17,[ ? -  Self-emp-not-inc],19752,[ 10th -  9th],7, Never-married,[ ? -  Sales], Own-child,[ Black -  White],[ Female -  Male],0,0,25, United-States, <=50K
17,[ ? -  Self-emp-not-inc],51939,[ 10th -  9th],7, Never-married,[ ? -  Sales], Own-child,[ Black -  White],[ Female -  Male],0,0,15, United-States, <=50K
17,[ ? -  Self-emp-not-inc],184198,[ 10th -  9th],7, Never-married,[ ? -  Sales], Own-child,[ Black -  White],[ Female -  Male],0,0,13, United-States, <=50K
17,[ ? -  Self-emp-not-inc],209949,[ 10th -  9th],7, Never-married,[ ? -  Sales], Own-child,[ Black -  White],[ Female -  Male],0,1602,12, United-States, <=50K
17,[ ? -  Self-emp-not-inc],118792,[ 10th -  9th],7, Never-married,[ ? -  Sales], Own-child,[ Black -  White],[ Female -  Male],0,0,9, United-States, <=50K
17,[ ? -  Self-emp-not-inc],400225,[ 10th -  9th],7, Never-married,[ ? -  Sales], Own-child,[ Black -  White],[ Female -  Male],0,0,20, United-States, <=50K
17,[ ? -  Self-emp-not-inc],166290,[ 10th -  9th],5, Never-married,[ ? -  Sales], Own-child,[ Black -  White],[ Female -  Male],0,0,20, United-States, <=50K
17,[ ? -  Self-emp-not-inc],154908,[ 10th -  9th],6, Never-married,[ ? -  Sales], Own-child,[ Black -  White],[ Female -  Male],0,0,10, United-States, <=50K
17,[ ? -  Self-emp-not-inc],413557,[ 10th -  9th],7, Never-married,[ ? -  Sales], Own-child,[ Black -  White],[ Female -  Male],0,0,32, United-States, <=50K
17,[ ? -  Self-emp-not-inc],166759,[ 10th -  9th],8, Never-married,[ ? -  Sales], Own-child,[ Black -  White],[ Female -  Male],0,0,40, United-States, <=50K
17,[ ? -  Self-emp-not-inc],170320,[ 10th -  9th],7, Never-married,[ ? -  Sales], Own-child,[ Black -  White],[ Female -  Male],0,0,8, United-States, <=50K
17,[ ? -  Self-emp-not-inc],80077,[ 10th -  9th],7, Never-married,[ ? -  Sales], Own-child,[ Black -  White],[ Female -  Male],0,0,20, United-States, <=50K
17,[ ? -  Self-emp-not-inc],114798,[ 10th -  9th],7, Never-married,[ ? -  Sales], Own-child,[ Black -  White],[ Female -  Male],0,0,18, United-States, <=50K
17,[ ? -  Self-emp-not-inc],169037,[ 10th -  9th],7, Never-married,[ ? -  Sales], Own-child,[ Black -  White],[ Female -  Male],0,0,40, United-States, <=50K
17,[ ? -  Self-emp-not-inc],102726,[ 10th -  9th],8, Never-married,[ ? -  Sales], Own-child,[ Black -  White],[ Female -  Male],0,0,16, United-States, <=50K
17,[ ? -  Self-emp-inc],220562,[ 10th -  Some-college],5, Never-married,[ ? -  Tech-support], Other-relative,[ Black -  White],[ Female -  Male],0,0,32,[ Mexico -  United-States], <=50K
17,[ ? -  Self-emp-inc],270942,[ 10th -  Some-college],9, Never-married,[ ? -  Tech-support], Other-relative,[ Black -  White],[ Female -  Male],0,0,35,[ Mexico -  United-States], <=50K
17,[ ? -  Self-emp-inc],270942,[ 10th -  Some-college],3, Never-married,[ ? -  Tech-support], Other-relative,[ Black -  White],[ Female -  Male],0,0,48,[ Mexico -  United-States], <=50K
17,[ ? -  Self-emp-inc],168203,[ 10th -  Some-college],4, Never-married,[ ? -  Tech-support], Other-relative,[ Black -  White],[ Female -  Male],0,0,40,[ Mexico -  United-States], <=50K
17,[ ? -  Self-emp-inc],140117,[ 10th -  Some-college],6, Never-married,[ ? -  Tech-support], Own-child,[ Black -  White],[ Female -  Male],0,0,12,[ Mexico -  United-States], <=50K
17,[ ? -  Self-emp-inc],120068,[ 10th -  Some-college],7, Never-married,[ ? -  Tech-support], Own-child,[ Black -  White],[ Female -  Male],0,0,17,[ Mexico -  United-States], <=50K
17,[ ? -  Self-emp-inc],95909,[ 10th -  Some-college],7, Never-married,[ ? -  Tech-support], Own-child,[ Black -  White],[ Female -  Male],0,0,12,[ Mexico -  United-States], <=50K
17,[ ? -  Self-emp-inc],48610,[ 10th -  Some-college],7, Never-married,[ ? -  Tech-support], Own-child,[ Black -  White],[ Female -  Male],0,0,45,[ Mexico -  United-States], <=50K
17,[ ? -  Self-emp-inc],121287,[ 10th -  Some-college],5, Never-married,[ ? -  Tech-support], Own-child,[ Black -  White],[ Female -  Male],0,0,40,[ Mexico -  United-States], <=50K
17,[ ? -  Self-emp-inc],106733,[ 10th -  Some-college],7, Never-married,[ ? -  Tech-support], Own-child,[ Black -  White],[ Female -  Male],594,0,40,[ Mexico -  United-States], <=50K
17,[ ? -  Self-emp-inc],70868,[ 10th -  Some-college],7, Never-married,[ ? -  Tech-support], Own-child,[ Black -  White],[ Female -  Male],0,0,16,[ Mexico -  United-States], <=50K
17,[ ? -  Self-emp-inc],143034,[ 10th -  Some-college],6, Never-married,[ ? -  Tech-support], Own-child,[ Black -  White],[ Female -  Male],0,0,4,[ Mexico -  United-States], <=50K
17,[ ? -  Self-emp-inc],303317,[ 10th -  Some-college],7, Never-married,[ ? -  Tech-support], Own-child,[ Black -  White],[ Female -  Male],0,0,40,[ Mexico -  United-States], <=50K
17,[ ? -  Self-emp-inc],325171,[ 10th -  Some-college],6, Never-married,[ ? -  Tech-support], Own-child,[ Black -  White],[ Female -  Male],0,0,35,[ Mexico -  United-States], <=50K
17,[ ? -  Self-emp-inc],151141,[ 10th -  Some-college],6, Never-married,[ ? -  Tech-support], Own-child,[ Black -  White],[ Female -  Male],0,0,30,[ Mexico -  United-States], <=50K
17,[ ? -  Self-emp-inc],225211,[ 10th -  Some-college],5, Never-married,[ ? -  Tech-support], Own-child,[ Black -  White],[ Female -  Male],0,0,35,[ Mexico -  United-States], <=50K
17,[ ? -  Self-emp-inc],321880,[ 10th -  Some-college],6, Never-married,[ ? -  Tech-support], Own-child,[ Black -  White],[ Female -  Male],0,0,15,[ Mexico -  United-States], <=50K
17,[ ? -  Self-emp-inc],394176,[ 10th -  Some-college],6, Never-married,[ ? -  Tech-support], Own-child,[ Black -  White],[ Female -  Male],0,0,20,[ Mexico -  United-States], <=50K
17,[ ? -  Self-emp-inc],289405,[ 10th -  Some-college],7, Never-married,[ ? -  Tech-support], Own-child,[ Black -  White],[ Female -  Male],0,0,12,[ Mexico -  United-States], <=50K
17,[ ? -  Self-emp-inc],46496,[ 10th -  Some-college],7, Never-married,[ ? -  Tech-support], Own-child,[ Black -  White],[ Female -  Male],0,0,5,[ Mexico -  United-States], <=50K
17,[ ? -  Self-emp-inc],169155,[ 10th -  Some-college],8, Never-married,[ ? -  Tech-support], Own-child,[ Black -  White],[ Female -  Male],0,0,35,[ Mexico -  United-States], <=50K
17,[ ? -  Self-emp-inc],96282,[ 10th -  Some-college],6, Never-married,[ ? -  Tech-support], Own-child,[ Black -  White],[ Female -  Male],0,0,14,[ Mexico -  United-States], <=50K
17,[ ? -  Self-emp-inc],245918,[ 10th -  Some-college],7, Never-married,[ ? -  Tech-support], Own-child,[ Black -  White],[ Female -  Male],0,0,12,[ Mexico -  United-States], <=50K
17,[ ? -  Self-emp-inc],171080,[ 10th -  Some-college],7, Never-married,[ ? -  Tech-support], Own-child,[ Black -  White],[ Female -  Male],0,0,12,[ Mexico -  United-States], <=50K
17,[ ? -  Self-emp-inc],158704,[ 10th -  Some-college],6, Never-married,[ ? -  Tech-support], Own-child,[ Black -  White],[ Female -  Male],0,0,20,[ Mexico -  United-States], <=50K
17,[ ? -  Self-emp-inc],195505,[ 10th -  Some-college],6, Never-married,[ ? -  Tech-support], Own-child,[ Black -  White],[ Female -  Male],0,0,5,[ Mexico -  United-States], <=50K
17,[ ? -  Self-emp-inc],262511,[ 10th -  Some-college],7, Never-married,[ ? -  Tech-support], Own-child,[ Black -  White],[ Female -  Male],0,0,20,[ Mexico -  United-States], <=50K
17,[ ? -  Self-emp-inc],179715,[ 10th -  Some-college],6, Never-married,[ ? -  Tech-support], Own-child,[ Black -  White],[ Female -  Male],0,0,40,[ Mexico -  United-States], <=50K
