age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
17,[ ? -  Self-emp-not-inc],228373, 10th,6, Never-married,[ ? -  Other-service], Own-child, White,[ Female -  Male],0,0,30, United-States, <=50K
17,[ Local-gov -  Self-emp-inc],175587,[ 10th -  11th],7, Never-married,[ Protective-serv -  Sales], Own-child, White, Male,0,0,30, United-States, <=50K
17,[ Local-gov -  Self-emp-inc],183784,[ 10th -  11th],6, Never-married,[ Protective-serv -  Sales], Own-child, White, Male,0,0,15, United-States, <=50K
17, Private,231438, 11th,7, Never-married,[ Adm-clerical -  Handlers-cleaners], Own-child, White,[ Female -  Male],0,0,12, United-States, <=50K
17, Private,277583, 11th,7, Never-married,[ Adm-clerical -  Handlers-cleaners], Own-child, White,[ Female -  Male],0,0,15, United-States, <=50K
17,[ ? -  Private],158762,[ 10th -  9th],6, Never-married,[ ? -  Transport-moving], Own-child, White,[ Female -  Male],0,0,20, United-States, <=50K
17,[ ? -  Private],176467,[ 10th -  9th],5, Never-married,[ ? -  Transport-moving], Not-in-family, White,[ Female -  Male],0,0,20, United-States, <=50K
17,[ Local-gov -  Private],146329,[ 11th -  12th],8, Never-married,[ Prof-specialty -  Sales], Own-child,[ Black -  White],[ Female -  Male],0,0,23, United-States, <=50K
17,[ Local-gov -  Private],173497,[ 11th -  12th],7, Never-married,[ Prof-specialty -  Sales], Own-child,[ Black -  White],[ Female -  Male],0,0,15, United-States, <=50K
17, Private,36877,[ 10th -  11th],6, Never-married,[ Handlers-cleaners -  Sales], Own-child, White,[ Female -  Male],0,0,10, United-States, <=50K
17, Private,172050,[ 10th -  11th],7, Never-married,[ Handlers-cleaners -  Sales], Own-child, White,[ Female -  Male],0,0,16, United-States, <=50K
17, Private,160049,[ 10th -  11th],6, Never-married,[ Handlers-cleaners -  Other-service], Own-child, White,[ Female -  Male],0,0,12, United-States, <=50K
17, Private,116626,[ 10th -  11th],7, Never-married,[ Handlers-cleaners -  Other-service], Own-child, White,[ Female -  Male],0,1719,18, United-States, <=50K
17, Private,153021,[ 10th -  12th],8, Never-married,[ Priv-house-serv -  Sales], Own-child, White,[ Female -  Male],0,0,20, United-States, <=50K
17, Private,79682,[ 10th -  12th],6, Never-married,[ Priv-house-serv -  Sales], Other-relative, White,[ Female -  Male],0,0,30, United-States, <=50K
17, Private,108909,[ 11th -  HS-grad],9, Never-married,[ Other-service -  Sales], Own-child, White,[ Female -  Male],0,0,20, United-States, <=50K
17, Private,194612,[ 11th -  HS-grad],7, Never-married,[ Other-service -  Sales], Own-child, White,[ Female -  Male],0,0,25, United-States, <=50K
17, Private,316929,[ 11th -  12th],8, Never-married,[ Handlers-cleaners -  Prof-specialty], Own-child, White, Male,0,0,20, United-States, <=50K
17, Private,286960,[ 11th -  12th],7, Never-married,[ Handlers-cleaners -  Prof-specialty], Own-child, White, Male,0,0,40, United-States, <=50K
17, Private,206010,[ 10th -  12th],8, Never-married,[ Other-service -  Sales], Own-child, White, Female,0,0,8, United-States, <=50K
17, Private,153035,[ 10th -  12th],6, Never-married,[ Other-service -  Sales], Own-child, White, Female,0,0,20, United-States, <=50K
17, Private,82041,[ 11th -  12th],7, Never-married,[ Handlers-cleaners -  Other-service], Own-child, White, Male,0,0,40,[ Canada -  United-States], <=50K
17, Private,350995,[ 11th -  12th],8, Never-married,[ Handlers-cleaners -  Other-service], Own-child, White, Male,0,0,16,[ Canada -  United-States], <=50K
17,[ ? -  Private],275778,[ 11th -  9th],5, Never-married,[ ? -  Priv-house-serv], Own-child, White, Female,0,0,25,[ Mexico -  United-States], <=50K
17,[ ? -  Private],285169,[ 11th -  9th],7, Never-married,[ ? -  Priv-house-serv], Own-child, White, Female,0,0,40,[ Mexico -  United-States], <=50K
17, Private,146268,[ 10th -  9th],6, Never-married, Other-service, Own-child, White, Female,0,0,10, United-States, <=50K
17, Private,60562,[ 10th -  9th],5, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
17, Private,152652,[ 10th -  11th],7, Never-married,[ Handlers-cleaners -  Other-service], Own-child, White, Male,0,0,25, United-States, <=50K
17, Private,191910,[ 10th -  11th],6, Never-married,[ Handlers-cleaners -  Other-service], Own-child, White, Male,0,0,25, United-States, <=50K
17,[ Private -  State-gov],179319,[ 10th -  9th],6, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
17,[ Private -  State-gov],28031,[ 10th -  9th],5, Never-married, Other-service, Own-child, White, Male,0,0,16, United-States, <=50K
17,[ Private -  State-gov],401198,[ 10th -  11th],7, Never-married,[ Farming-fishing -  Sales], Own-child, White,[ Female -  Male],0,0,15, United-States, <=50K
17,[ Private -  State-gov],117906,[ 10th -  11th],6, Never-married,[ Farming-fishing -  Sales], Own-child, White,[ Female -  Male],0,0,40, United-States, <=50K
17, Private,193830, 11th,7, Never-married,[ Other-service -  Sales], Own-child, White,[ Female -  Male],0,0,20, United-States, <=50K
17, Private,311907, 11th,7, Never-married,[ Other-service -  Sales], Own-child, White,[ Female -  Male],0,0,25, United-States, <=50K
17,[ ? -  Private],213055, 11th,7, Never-married,[ ? -  Handlers-cleaners], Not-in-family,[ Other -  White],[ Female -  Male],0,0,20, United-States, <=50K
17,[ ? -  Private],375657, 11th,7, Never-married,[ ? -  Handlers-cleaners], Own-child,[ Other -  White],[ Female -  Male],0,0,30, United-States, <=50K
17,[ ? -  Self-emp-inc],127003,[ 10th -  9th],5, Never-married,[ ? -  Sales], Own-child,[ Black -  White], Male,0,0,40, United-States, <=50K
17,[ ? -  Self-emp-inc],181608,[ 10th -  9th],6, Never-married,[ ? -  Sales], Own-child,[ Black -  White], Male,0,0,12, United-States, <=50K
17,[ ? -  Private],64785, 10th,6, Never-married,[ ? -  Other-service], Own-child, White, Male,0,0,30, United-States, <=50K
17,[ ? -  Private],117477, 10th,6, Never-married,[ ? -  Other-service], Own-child, White, Male,0,0,40, United-States, <=50K
17,[ ? -  Private],41643,[ 11th -  12th],7, Never-married,[ ? -  Other-service], Own-child, White,[ Female -  Male],0,0,15, United-States, <=50K
17,[ ? -  Private],244602,[ 11th -  12th],8, Never-married,[ ? -  Other-service], Own-child, White,[ Female -  Male],0,0,15, United-States, <=50K
17,[ ? -  Private],34019, 10th,6, Never-married,[ ? -  Other-service], Own-child, White, Male,0,0,20, United-States, <=50K
17,[ ? -  Private],104232, 10th,6, Never-married,[ ? -  Other-service], Own-child, White, Male,0,0,10, United-States, <=50K
17, Private,156736,[ 10th -  12th],6, Never-married,[ Prof-specialty -  Sales], Unmarried, White,[ Female -  Male],0,0,12, United-States, <=50K
17, Private,241185,[ 10th -  12th],8, Never-married,[ Prof-specialty -  Sales], Own-child, White,[ Female -  Male],0,0,20, United-States, <=50K
17, Private,111332, 11th,7, Never-married,[ Handlers-cleaners -  Sales], Own-child, White,[ Female -  Male],0,0,20, United-States, <=50K
17, Private,231439, 11th,7, Never-married,[ Handlers-cleaners -  Sales], Own-child, White,[ Female -  Male],0,0,30, United-States, <=50K
17, Private,270587, 11th,7, Never-married,[ Adm-clerical -  Other-service], Own-child, White,[ Female -  Male],0,0,20,[ England -  United-States], <=50K
17, Private,103851, 11th,7, Never-married,[ Adm-clerical -  Other-service], Own-child, White,[ Female -  Male],1055,0,20,[ England -  United-States], <=50K
17, Private,108273,[ 10th -  11th],6, Never-married, Sales, Own-child, White,[ Female -  Male],0,0,12, United-States, <=50K
17, Private,242718,[ 10th -  11th],7, Never-married, Sales, Own-child, White,[ Female -  Male],0,0,12, United-States, <=50K
17,[ ? -  Private],161259, 10th,6, Never-married,[ ? -  Other-service], Other-relative, White, Male,0,0,12, United-States, <=50K
17,[ ? -  Private],266134, 10th,6, Never-married,[ ? -  Other-service], Own-child, White, Male,0,0,12, United-States, <=50K
17,[ ? -  Private],145258,[ 10th -  11th],7, Never-married,[ ? -  Craft-repair], Other-relative, White,[ Female -  Male],0,0,25, United-States, <=50K
17,[ ? -  Private],232713,[ 10th -  11th],6, Never-married,[ ? -  Craft-repair], Not-in-family, White,[ Female -  Male],594,0,30, United-States, <=50K
17,[ ? -  Private],86786,[ 10th -  11th],6, Never-married,[ ? -  Sales], Own-child, White, Female,0,0,40, United-States, <=50K
17,[ ? -  Private],110723,[ 10th -  11th],7, Never-married,[ ? -  Sales], Own-child, White, Female,0,0,25, United-States, <=50K
17, Private,32607, 10th,6, Never-married,[ Farming-fishing -  Other-service], Own-child, White, Male,0,0,20, United-States, <=50K
17, Private,99161, 10th,6, Never-married,[ Farming-fishing -  Other-service], Own-child, White, Male,0,0,8, United-States, <=50K
17, Private,271122,[ 10th -  12th],8, Never-married,[ Other-service -  Priv-house-serv], Own-child, White,[ Female -  Male],0,0,16, United-States, <=50K
17, Private,182158,[ 10th -  12th],6, Never-married,[ Other-service -  Priv-house-serv], Own-child, White,[ Female -  Male],0,0,30, United-States, <=50K
17, Private,38611, 11th,7, Never-married,[ Adm-clerical -  Sales], Own-child, White, Female,0,0,23, United-States, <=50K
17, Private,216137, 11th,7, Never-married,[ Adm-clerical -  Sales], Own-child, White, Female,0,0,8, United-States, <=50K
17, Private,72321, 11th,7, Never-married,[ Handlers-cleaners -  Other-service], Other-relative, White,[ Female -  Male],0,0,12, United-States, <=50K
17, Private,138293, 11th,7, Never-married,[ Handlers-cleaners -  Other-service], Own-child, White,[ Female -  Male],0,0,15, United-States, <=50K
17, Private,165918,[ 11th -  12th],7, Never-married,[ Handlers-cleaners -  Sales], Own-child, White,[ Female -  Male],0,0,20,[ Peru -  United-States], <=50K
17, Private,178953,[ 11th -  12th],8, Never-married,[ Handlers-cleaners -  Sales], Own-child, White,[ Female -  Male],0,0,20,[ Peru -  United-States], <=50K
17,[ ? -  Private],212125,[ 10th -  HS-grad],6, Never-married,[ ? -  Adm-clerical], Own-child, White,[ Female -  Male],0,0,20, United-States, <=50K
17,[ ? -  Private],276718,[ 10th -  HS-grad],9, Never-married,[ ? -  Adm-clerical], Own-child, White,[ Female -  Male],0,0,20, United-States, <=50K
17,[ ? -  Private],169658, 10th,6, Never-married,[ ? -  Other-service], Own-child, White,[ Female -  Male],0,0,21, United-States, <=50K
17,[ ? -  Private],112942, 10th,6, Never-married,[ ? -  Other-service], Own-child, White,[ Female -  Male],0,0,40, United-States, <=50K
17,[ ? -  Private],331552,[ 10th -  12th],8, Never-married,[ ? -  Adm-clerical], Own-child, White,[ Female -  Male],0,0,30, United-States, <=50K
17,[ ? -  Private],161981,[ 10th -  12th],6, Never-married,[ ? -  Adm-clerical], Own-child, White,[ Female -  Male],0,0,40, United-States, <=50K
17,[ ? -  Private],19752, 11th,7, Never-married,[ ? -  Other-service], Own-child,[ Black -  White], Female,0,0,25, United-States, <=50K
17,[ ? -  Private],170320, 11th,7, Never-married,[ ? -  Other-service], Own-child,[ Black -  White], Female,0,0,8, United-States, <=50K
17,[ ? -  Private],166290,[ 10th -  9th],5, Never-married,[ ? -  Other-service], Own-child, White,[ Female -  Male],0,0,20, United-States, <=50K
17,[ ? -  Private],144114,[ 10th -  9th],6, Never-married,[ ? -  Other-service], Own-child, White,[ Female -  Male],0,0,40, United-States, <=50K
17,[ ? -  Private],295488, 11th,7, Never-married,[ ? -  Other-service], Own-child,[ Black -  White], Female,0,0,25, United-States, <=50K
17,[ ? -  Private],114798, 11th,7, Never-married,[ ? -  Other-service], Own-child,[ Black -  White], Female,0,0,18, United-States, <=50K
17, Private,154908,[ 10th -  11th],6, Never-married,[ Other-service -  Sales], Own-child, White, Female,0,0,10, United-States, <=50K
17, Private,198146,[ 10th -  11th],7, Never-married,[ Other-service -  Sales], Own-child, White, Female,0,0,15, United-States, <=50K
17, Private,51939, 11th,7, Never-married, Sales, Own-child, White, Female,0,0,15, United-States, <=50K
17, Private,184198, 11th,7, Never-married, Sales, Own-child, White, Female,0,0,13, United-States, <=50K
17, Private,142457, 11th,7, Never-married,[ Other-service -  Sales], Own-child,[ Black -  White], Male,0,0,20, United-States, <=50K
17, Private,277541, 11th,7, Never-married,[ Other-service -  Sales], Own-child,[ Black -  White], Male,0,0,5, United-States, <=50K
17, Private,25051,[ 10th -  12th],6, Never-married, Other-service, Own-child, White, Male,0,0,16, United-States, <=50K
17, Private,102726,[ 10th -  12th],8, Never-married, Other-service, Own-child, White, Male,0,0,16, United-States, <=50K
17,[ Private -  Self-emp-not-inc],209949, 11th,7, Never-married,[ Farming-fishing -  Sales], Own-child, White,[ Female -  Male],0,1602,12, United-States, <=50K
17,[ Private -  Self-emp-not-inc],36218, 11th,7, Never-married,[ Farming-fishing -  Sales], Own-child, White,[ Female -  Male],0,0,20, United-States, <=50K
17,[ Local-gov -  Private],566049,[ 10th -  11th],6, Never-married,[ Other-service -  Sales], Own-child, White, Male,0,0,8, United-States, <=50K
17,[ Local-gov -  Private],191910,[ 10th -  11th],7, Never-married,[ Other-service -  Sales], Own-child, White, Male,0,0,20, United-States, <=50K
17,[ ? -  Self-emp-not-inc],80077, 11th,7, Never-married,[ ? -  Farming-fishing], Own-child, White,[ Female -  Male],0,0,20, United-States, <=50K
17,[ ? -  Self-emp-not-inc],368700, 11th,7, Never-married,[ ? -  Farming-fishing], Own-child, White,[ Female -  Male],0,0,10, United-States, <=50K
17, Private,413557, 11th,7, Never-married,[ Adm-clerical -  Sales], Own-child, White, Female,0,0,32, United-States, <=50K
17, Private,400225, 11th,7, Never-married,[ Adm-clerical -  Sales], Own-child, White, Female,0,0,20, United-States, <=50K
17,[ ? -  Private],172145,[ 10th -  11th],6, Never-married,[ ? -  Sales], Own-child,[ Black -  White], Female,0,0,40, United-States, <=50K
17,[ ? -  Private],118792,[ 10th -  11th],7, Never-married,[ ? -  Sales], Own-child,[ Black -  White], Female,0,0,9, United-States, <=50K
17,[ ? -  Private],250541,[ 10th -  11th],7, Never-married,[ ? -  Handlers-cleaners], Own-child,[ Black -  White], Male,0,0,8, United-States, <=50K
17,[ ? -  Private],130806,[ 10th -  11th],6, Never-married,[ ? -  Handlers-cleaners], Own-child,[ Black -  White], Male,0,0,24, United-States, <=50K
17, Private,342752,[ 10th -  11th],7, Never-married,[ Handlers-cleaners -  Other-service], Own-child, White, Male,0,0,20, United-States, <=50K
17, Private,126832,[ 10th -  11th],6, Never-married,[ Handlers-cleaners -  Other-service], Own-child, White, Male,0,0,30, United-States, <=50K
17, Private,163836, 10th,6, Never-married, Sales, Own-child, White,[ Female -  Male],0,0,12, United-States, <=50K
17, Private,163494, 10th,6, Never-married, Sales, Own-child, White,[ Female -  Male],0,0,30, United-States, <=50K
17,[ ? -  Private],166759,[ 11th -  12th],8, Never-married,[ ? -  Handlers-cleaners], Own-child, White,[ Female -  Male],0,0,40, United-States, <=50K
17,[ ? -  Private],169037,[ 11th -  12th],7, Never-married,[ ? -  Handlers-cleaners], Own-child, White,[ Female -  Male],0,0,40, United-States, <=50K
17,[ ? -  Self-emp-inc],179715, 10th,6, Never-married,[ ? -  Other-service], Own-child, White, Male,0,0,40, United-States, <=50K
17,[ ? -  Self-emp-inc],202521, 10th,6, Never-married,[ ? -  Other-service], Own-child, White, Male,0,0,15, United-States, <=50K
17,[ ? -  Self-emp-inc],143034, 10th,6, Never-married,[ ? -  Other-service], Own-child, White, Male,0,0,4, United-States, <=50K
17, Private,48610, 11th,7, Never-married,[ Farming-fishing -  Sales], Own-child, White, Male,0,0,45, United-States, <=50K
17, Private,262511, 11th,7, Never-married,[ Farming-fishing -  Sales], Own-child, White, Male,0,0,20, United-States, <=50K
17, Private,150262, 11th,7, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
17, Private,218124, 11th,7, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
17, Private,225507,[ 10th -  11th],7, Never-married,[ Handlers-cleaners -  Sales], Not-in-family,[ Black -  White], Female,0,0,15, United-States, <=50K
17, Private,347322,[ 10th -  11th],6, Never-married,[ Handlers-cleaners -  Sales], Own-child,[ Black -  White], Female,0,0,20, United-States, <=50K
17, Private,321880,[ 10th -  11th],6, Never-married,[ Machine-op-inspct -  Other-service], Own-child,[ Black -  Other], Male,0,0,15, United-States, <=50K
17, Private,289405,[ 10th -  11th],7, Never-married,[ Machine-op-inspct -  Other-service], Own-child,[ Black -  Other], Male,0,0,12, United-States, <=50K
17, Private,234780,[ 11th -  HS-grad],9, Never-married,[ Farming-fishing -  Other-service], Own-child,[ Black -  White], Male,0,0,40, United-States, <=50K
17, Private,171080,[ 11th -  HS-grad],7, Never-married,[ Farming-fishing -  Other-service], Own-child,[ Black -  White], Male,0,0,12, United-States, <=50K
17, Private,295991,[ 10th -  11th],6, Never-married,[ Adm-clerical -  Craft-repair], Own-child, White,[ Female -  Male],0,0,20, United-States, <=50K
17, Private,70868,[ 10th -  11th],7, Never-married,[ Adm-clerical -  Craft-repair], Own-child, White,[ Female -  Male],0,0,16, United-States, <=50K
17,[ Local-gov -  Private],238628, 11th,7, Never-married,[ Other-service -  Prof-specialty], Own-child, White, Female,0,0,5, United-States, <=50K
17,[ Local-gov -  Private],244856, 11th,7, Never-married,[ Other-service -  Prof-specialty], Own-child, White, Female,0,0,40, United-States, <=50K
17, Private,143791,[ 10th -  11th],6, Never-married,[ Other-service -  Priv-house-serv], Own-child,[ Black -  White], Female,0,0,12, United-States, <=50K
17, Private,141590,[ 10th -  11th],7, Never-married,[ Other-service -  Priv-house-serv], Own-child,[ Black -  White], Female,0,0,12, United-States, <=50K
17, Private,106733,[ 11th -  Some-college],7, Never-married, Craft-repair, Own-child, White, Male,594,0,40, United-States, <=50K
17, Private,271837,[ 11th -  Some-college],10, Never-married, Craft-repair, Own-child, White, Male,0,0,16, United-States, <=50K
17, Private,152696,[ 11th -  12th],8, Never-married, Other-service, Own-child, White,[ Female -  Male],0,0,30, United-States, <=50K
17, Private,245918,[ 11th -  12th],7, Never-married, Other-service, Own-child, White,[ Female -  Male],0,0,12, United-States, <=50K
17, Private,168203,[ 11th -  7th-8th],4, Never-married,[ Adm-clerical -  Farming-fishing], Other-relative,[ Other -  White], Male,0,0,40,[ Mexico -  United-States], <=50K
17, Private,160968,[ 11th -  7th-8th],7, Never-married,[ Adm-clerical -  Farming-fishing], Own-child,[ Other -  White], Male,0,0,16,[ Mexico -  United-States], <=50K
17,[ ? -  Federal-gov],99893, 11th,7, Never-married,[ ? -  Adm-clerical], Not-in-family,[ Black -  White],[ Female -  Male],0,1602,40, United-States, <=50K
17,[ ? -  Federal-gov],303317, 11th,7, Never-married,[ ? -  Adm-clerical], Own-child,[ Black -  White],[ Female -  Male],0,0,40, United-States, <=50K
17, Private,198830,[ 10th -  11th],7, Never-married,[ Adm-clerical -  Sales], Other-relative, White, Female,0,0,10, United-States, <=50K
17, Private,140117,[ 10th -  11th],6, Never-married,[ Adm-clerical -  Sales], Own-child, White, Female,0,0,12, United-States, <=50K
17, Private,317681,[ 10th -  11th],7, Never-married,[ Craft-repair -  Sales], Own-child, White, Male,0,0,10, United-States, <=50K
17, Private,158704,[ 10th -  11th],6, Never-married,[ Craft-repair -  Sales], Own-child, White, Male,0,0,20, United-States, <=50K
17,[ ? -  Private],47771,[ 10th -  11th],7, Never-married,[ ? -  Prof-specialty], Own-child, White,[ Female -  Male],0,0,20, United-States, <=50K
17,[ ? -  Private],262196,[ 10th -  11th],6, Never-married,[ ? -  Prof-specialty], Own-child, White,[ Female -  Male],0,0,8, United-States, <=50K
17, Private,121287,[ 10th -  9th],5, Never-married,[ Craft-repair -  Handlers-cleaners], Own-child, White, Male,0,0,40, United-States, <=50K
17, Private,394176,[ 10th -  9th],6, Never-married,[ Craft-repair -  Handlers-cleaners], Own-child, White, Male,0,0,20, United-States, <=50K
17, Private,452406,[ 10th -  11th],7, Never-married,[ Other-service -  Sales], Own-child,[ Black -  White], Female,0,0,15, United-States, <=50K
17, Private,112795,[ 10th -  11th],6, Never-married,[ Other-service -  Sales], Own-child,[ Black -  White], Female,0,0,15, United-States, <=50K
17, Private,52967, 10th,6, Never-married, Other-service, Own-child, White, Female,0,0,6, United-States, <=50K
17, Private,218361, 10th,6, Never-married, Other-service, Own-child, White, Female,0,1602,12, United-States, <=50K
17,[ ? -  Private],333100,[ 10th -  11th],6, Never-married,[ ? -  Handlers-cleaners], Own-child, White, Male,1055,0,30, United-States, <=50K
17,[ ? -  Private],95909,[ 10th -  11th],7, Never-married,[ ? -  Handlers-cleaners], Own-child, White, Male,0,0,12, United-States, <=50K
17,[ ? -  Private],256173,[ 10th -  Some-college],6, Never-married,[ ? -  Adm-clerical], Own-child, White,[ Female -  Male],0,0,15, United-States, <=50K
17,[ ? -  Private],100828,[ 10th -  Some-college],10, Never-married,[ ? -  Adm-clerical], Own-child, White,[ Female -  Male],0,0,20, United-States, <=50K
17, Private,96282,[ 10th -  12th],6, Never-married, Other-service, Own-child, White, Male,0,0,14, United-States, <=50K
17, Private,169155,[ 10th -  12th],8, Never-married, Other-service, Own-child, White, Male,0,0,35, United-States, <=50K
17, Private,270942,[ 11th -  5th-6th],3, Never-married, Other-service, Other-relative, White, Male,0,0,48,[ Mexico -  United-States], <=50K
17, Private,46496,[ 11th -  5th-6th],7, Never-married, Other-service, Own-child, White, Male,0,0,5,[ Mexico -  United-States], <=50K
17, Private,225211,[ 10th -  9th],5, Never-married,[ Other-service -  Sales], Own-child,[ Black -  White], Male,0,0,35, United-States, <=50K
17, Private,195505,[ 10th -  9th],6, Never-married,[ Other-service -  Sales], Own-child,[ Black -  White], Male,0,0,5, United-States, <=50K
17,[ ? -  Private],332666,[ 10th -  11th],6, Never-married,[ ? -  Sales], Own-child, White, Female,0,0,4, United-States, <=50K
17,[ ? -  Private],132636,[ 10th -  11th],7, Never-married,[ ? -  Sales], Own-child, White, Female,0,0,15, United-States, <=50K
17,[ ? -  Private],181580,[ 10th -  11th],7, Never-married,[ ? -  Other-service], Own-child, White,[ Female -  Male],0,0,16, United-States, <=50K
17,[ ? -  Private],210547,[ 10th -  11th],6, Never-married,[ ? -  Other-service], Own-child, White,[ Female -  Male],0,0,40, United-States, <=50K
17,[ ? -  Private],75333, 10th,6, Never-married,[ ? -  Sales], Own-child,[ Black -  White], Female,0,0,24, United-States, <=50K
17,[ ? -  Private],171461, 10th,6, Never-married,[ ? -  Sales], Own-child,[ Black -  White], Female,0,0,20, United-States, <=50K
17,[ Private -  Self-emp-inc],99175,[ 10th -  11th],7, Never-married, Other-service, Not-in-family,[ Black -  White],[ Female -  Male],0,0,20, United-States, <=50K
17,[ Private -  Self-emp-inc],325171,[ 10th -  11th],6, Never-married, Other-service, Own-child,[ Black -  White],[ Female -  Male],0,0,35, United-States, <=50K
17, Private,220562,[ 11th -  9th],5, Never-married,[ Handlers-cleaners -  Sales], Other-relative,[ Other -  White],[ Female -  Male],0,0,32,[ Mexico -  United-States], <=50K
17, Private,120068,[ 11th -  9th],7, Never-married,[ Handlers-cleaners -  Sales], Own-child,[ Other -  White],[ Female -  Male],0,0,17,[ Mexico -  United-States], <=50K
17, Private,270942,[ 9th -  HS-grad],9, Never-married,[ Craft-repair -  Other-service], Other-relative, White,[ Female -  Male],0,0,35,[ Mexico -  United-States], <=50K
17, Private,73145,[ 9th -  HS-grad],5, Never-married,[ Craft-repair -  Other-service], Own-child, White,[ Female -  Male],0,0,16,[ Mexico -  United-States], <=50K
17,[ ? -  Private],151141, 10th,6, Never-married,[ ? -  Tech-support], Own-child, White, Male,0,0,30, United-States, <=50K
17,[ ? -  Private],186067, 10th,6, Never-married,[ ? -  Tech-support], Own-child, White, Male,0,0,10, United-States, <=50K
17, Private,166242,[ 10th -  9th],6, Never-married, Other-service, Own-child, White,[ Female -  Male],0,0,15, United-States, <=50K
17, Private,191260,[ 10th -  9th],5, Never-married, Other-service, Own-child, White,[ Female -  Male],1055,0,24, United-States, <=50K
17, Private,117549,[ 10th -  11th],6, Never-married,[ Adm-clerical -  Sales], Other-relative,[ Black -  White], Female,0,0,12, United-States, <=50K
17, Private,54257,[ 10th -  11th],7, Never-married,[ Adm-clerical -  Sales], Own-child,[ Black -  White], Female,0,0,20, United-States, <=50K
17, Private,130795,[ 10th -  7th-8th],6, Never-married,[ Other-service -  Sales], Own-child, White, Male,0,0,20, United-States, <=50K
17, Private,46402,[ 10th -  7th-8th],4, Never-married,[ Other-service -  Sales], Own-child, White, Male,0,0,8, United-States, <=50K
17, Private,198146, 11th,7, Never-married,[ Handlers-cleaners -  Sales], Own-child, White,[ Female -  Male],0,0,16, United-States, <=50K
17, Private,183110, 11th,7, Never-married,[ Handlers-cleaners -  Sales], Own-child, White,[ Female -  Male],0,0,16, United-States, <=50K
17, Private,63734,[ 10th -  11th],6, Never-married,[ Handlers-cleaners -  Sales], Own-child, White, Male,0,0,20, United-States, <=50K
17, Private,132755,[ 10th -  11th],7, Never-married,[ Handlers-cleaners -  Sales], Own-child, White, Male,0,0,15, United-States, <=50K
